asin,reviewTime,Number_of_reviews
0849922070,2012-11-11,2
0849922070,2012-11-13,1
0849922070,2012-11-15,2
0849922070,2012-11-16,2
0849922070,2012-11-19,2
0849922070,2012-11-20,4
0849922070,2012-11-21,1
0849922070,2012-11-24,3
0849922070,2012-11-25,1
0849922070,2012-11-26,2
0849922070,2012-11-27,3
0849922070,2012-11-28,2
0849922070,2012-11-29,2
0849922070,2012-11-30,4
0849922070,2012-12-02,2
0849922070,2012-12-03,4
0849922070,2012-12-04,2
0849922070,2012-12-05,4
0849922070,2012-12-06,2
0849922070,2012-12-07,8
0849922070,2012-12-09,1
0849922070,2012-12-10,1
0849922070,2012-12-11,3
0849922070,2012-12-12,2
0849922070,2012-12-13,2
0849922070,2012-12-14,2
0849922070,2012-12-15,1
0849922070,2012-12-16,3
0849922070,2012-12-17,3
0849922070,2012-12-18,3
0849922070,2012-12-19,4
0849922070,2012-12-20,1
0849922070,2012-12-21,2
0849922070,2012-12-22,2
0849922070,2012-12-23,3
0849922070,2012-12-25,3
0849922070,2012-12-26,5
0849922070,2012-12-27,3
0849922070,2012-12-28,4
0849922070,2012-12-29,4
0849922070,2012-12-30,3
0849922070,2012-12-31,3
0849922070,2013-01-01,1
0849922070,2013-01-02,1
0849922070,2013-01-03,6
0849922070,2013-01-04,5
0849922070,2013-01-05,4
0849922070,2013-01-06,6
0849922070,2013-01-07,1
0849922070,2013-01-08,3
0849922070,2013-01-09,3
0849922070,2013-01-10,2
0849922070,2013-01-11,3
0849922070,2013-01-12,2
0849922070,2013-01-13,5
0849922070,2013-01-15,1
0849922070,2013-01-16,3
0849922070,2013-01-17,4
0849922070,2013-01-19,4
0849922070,2013-01-20,2
0849922070,2013-01-21,4
0849922070,2013-01-22,2
0849922070,2013-01-23,5
0849922070,2013-01-24,2
0849922070,2013-01-25,5
0849922070,2013-01-26,1
0849922070,2013-01-27,3
0849922070,2013-01-28,5
0849922070,2013-01-29,2
0849922070,2013-01-31,9
0849922070,2013-02-01,4
0849922070,2013-02-02,3
0849922070,2013-02-03,4
0849922070,2013-02-04,5
0849922070,2013-02-05,4
0849922070,2013-02-07,3
0849922070,2013-02-08,1
0849922070,2013-02-09,4
0849922070,2013-02-10,4
0849922070,2013-02-11,2
0849922070,2013-02-12,3
0849922070,2013-02-14,1
0849922070,2013-02-15,3
0849922070,2013-02-16,4
0849922070,2013-02-17,5
0849922070,2013-02-18,6
0849922070,2013-02-19,5
0849922070,2013-02-20,4
0849922070,2013-02-21,2
0849922070,2013-02-22,5
0849922070,2013-02-23,4
0849922070,2013-02-24,9
0849922070,2013-02-25,2
0849922070,2013-02-26,6
0849922070,2013-02-27,3
0849922070,2013-02-28,1
0849922070,2013-03-02,4
0849922070,2013-03-03,3
0849922070,2013-03-04,2
0849922070,2013-03-05,2
0849922070,2013-03-06,2
0849922070,2013-03-08,4
0849922070,2013-03-09,5
0849922070,2013-03-10,2
0849922070,2013-03-11,2
0849922070,2013-03-12,1
0849922070,2013-03-13,1
0849922070,2013-03-14,2
0849922070,2013-03-15,3
0849922070,2013-03-16,2
0849922070,2013-03-18,1
0849922070,2013-03-20,1
0849922070,2013-03-21,1
0849922070,2013-03-22,4
0849922070,2013-03-23,1
0849922070,2013-03-24,3
0849922070,2013-03-25,6
0849922070,2013-03-26,3
0849922070,2013-03-27,1
0849922070,2013-03-28,2
0849922070,2013-03-29,1
0849922070,2013-03-31,3
0849922070,2013-04-01,1
0849922070,2013-04-02,1
0849922070,2013-04-03,2
0849922070,2013-04-04,4
0849922070,2013-04-05,2
0849922070,2013-04-06,2
0849922070,2013-04-07,2
0849922070,2013-04-09,1
0849922070,2013-04-11,3
0849922070,2013-04-12,1
0849922070,2013-04-13,1
0849922070,2013-04-14,2
0849922070,2013-04-15,1
0849922070,2013-04-16,1
0849922070,2013-04-17,4
0849922070,2013-04-18,1
0849922070,2013-04-19,4
0849922070,2013-04-20,1
0849922070,2013-04-21,1
0849922070,2013-04-22,4
0849922070,2013-04-24,3
0849922070,2013-04-25,2
0849922070,2013-04-26,1
0849922070,2013-04-27,4
0849922070,2013-04-28,3
0849922070,2013-04-29,2
0849922070,2013-04-30,2
0849922070,2013-05-01,1
0849922070,2013-05-02,2
0849922070,2013-05-03,2
0849922070,2013-05-04,6
0849922070,2013-05-05,1
0849922070,2013-05-06,1
0849922070,2013-05-07,1
0849922070,2013-05-09,2
0849922070,2013-05-10,4
0849922070,2013-05-11,1
0849922070,2013-05-12,1
0849922070,2013-05-13,4
0849922070,2013-05-14,2
0849922070,2013-05-15,1
0849922070,2013-05-16,1
0849922070,2013-05-18,4
0849922070,2013-05-19,4
0849922070,2013-05-20,2
0849922070,2013-05-22,1
0849922070,2013-05-23,4
0849922070,2013-05-26,4
0849922070,2013-05-27,4
0849922070,2013-05-28,1
0849922070,2013-05-29,1
0849922070,2013-05-30,1
0849922070,2013-05-31,1
0849922070,2013-06-01,1
0849922070,2013-06-02,2
0849922070,2013-06-03,2
0849922070,2013-06-05,8
0849922070,2013-06-09,1
0849922070,2013-06-10,1
0849922070,2013-06-12,2
0849922070,2013-06-13,1
0849922070,2013-06-14,3
0849922070,2013-06-16,2
0849922070,2013-06-17,2
0849922070,2013-06-18,6
0849922070,2013-06-20,1
0849922070,2013-06-21,3
0849922070,2013-06-22,2
0849922070,2013-06-23,1
0849922070,2013-06-24,3
0849922070,2013-06-25,2
0849922070,2013-06-26,1
0849922070,2013-06-27,1
0849922070,2013-06-29,1
0849922070,2013-06-30,3
0849922070,2013-07-01,3
0849922070,2013-07-02,1
0849922070,2013-07-03,1
0849922070,2013-07-05,3
0849922070,2013-07-06,2
0849922070,2013-07-07,1
0849922070,2013-07-08,1
0849922070,2013-07-09,1
0849922070,2013-07-10,3
0849922070,2013-07-11,2
0849922070,2013-07-12,1
0849922070,2013-07-14,3
0849922070,2013-07-15,2
0849922070,2013-07-16,3
0849922070,2013-07-17,1
0849922070,2013-07-19,1
0849922070,2013-07-21,3
0849922070,2013-07-22,1
0849922070,2013-07-23,3
0849922070,2013-07-24,1
0849922070,2013-07-28,1
0849922070,2013-07-29,1
0849922070,2013-07-30,1
0849922070,2013-07-31,1
0849922070,2013-08-02,3
0849922070,2013-08-03,1
0849922070,2013-08-04,1
0849922070,2013-08-05,2
0849922070,2013-08-09,1
0849922070,2013-08-10,3
0849922070,2013-08-11,3
0849922070,2013-08-12,1
0849922070,2013-08-13,2
0849922070,2013-08-17,2
0849922070,2013-08-18,3
0849922070,2013-08-19,1
0849922070,2013-08-20,2
0849922070,2013-08-22,3
0849922070,2013-08-25,1
0849922070,2013-08-27,1
0849922070,2013-08-29,2
0849922070,2013-08-31,1
0849922070,2013-09-01,3
0849922070,2013-09-02,1
0849922070,2013-09-03,1
0849922070,2013-09-04,3
0849922070,2013-09-05,2
0849922070,2013-09-09,4
0849922070,2013-09-11,2
0849922070,2013-09-14,1
0849922070,2013-09-15,2
0849922070,2013-09-16,2
0849922070,2013-09-17,1
0849922070,2013-09-18,2
0849922070,2013-09-19,1
0849922070,2013-09-20,1
0849922070,2013-09-21,1
0849922070,2013-09-22,1
0849922070,2013-09-26,1
0849922070,2013-09-27,1
0849922070,2013-09-28,2
0849922070,2013-09-30,2
0849922070,2013-10-02,3
0849922070,2013-10-03,3
0849922070,2013-10-04,1
0849922070,2013-10-08,2
0849922070,2013-10-09,1
0849922070,2013-10-10,2
0849922070,2013-10-11,2
0849922070,2013-10-12,2
0849922070,2013-10-13,1
0849922070,2013-10-15,1
0849922070,2013-10-16,2
0849922070,2013-10-17,3
0849922070,2013-10-24,1
0849922070,2013-10-28,2
0849922070,2013-10-29,1
0849922070,2013-10-30,1
0849922070,2013-10-31,2
0849922070,2013-11-02,1
0849922070,2013-11-04,1
0849922070,2013-11-05,1
0849922070,2013-11-07,3
0849922070,2013-11-09,1
0849922070,2013-11-10,1
0849922070,2013-11-11,1
0849922070,2013-11-14,1
0849922070,2013-11-15,3
0849922070,2013-11-16,2
0849922070,2013-11-17,5
0849922070,2013-11-19,1
0849922070,2013-11-20,1
0849922070,2013-11-21,1
0849922070,2013-11-22,2
0849922070,2013-11-23,1
0849922070,2013-11-25,1
0849922070,2013-11-26,1
0849922070,2013-11-27,3
0849922070,2013-11-30,1
0849922070,2013-12-02,1
0849922070,2013-12-05,1
0849922070,2013-12-06,1
0849922070,2013-12-07,1
0849922070,2013-12-08,2
0849922070,2013-12-09,1
0849922070,2013-12-10,2
0849922070,2013-12-12,3
0849922070,2013-12-13,2
0849922070,2013-12-14,3
0849922070,2013-12-15,3
0849922070,2013-12-16,1
0849922070,2013-12-17,1
0849922070,2013-12-18,1
0849922070,2013-12-20,1
0849922070,2013-12-21,2
0849922070,2013-12-22,3
0849922070,2013-12-23,1
0849922070,2013-12-25,2
0849922070,2013-12-26,2
0849922070,2013-12-27,4
0849922070,2013-12-28,1
0849922070,2013-12-29,1
0849922070,2013-12-30,4
0849922070,2013-12-31,1
0849922070,2014-01-01,5
0849922070,2014-01-02,4
0849922070,2014-01-03,2
0849922070,2014-01-04,6
0849922070,2014-01-05,3
0849922070,2014-01-06,4
0849922070,2014-01-07,7
0849922070,2014-01-08,4
0849922070,2014-01-09,4
0849922070,2014-01-10,1
0849922070,2014-01-11,5
0849922070,2014-01-12,3
0849922070,2014-01-13,4
0849922070,2014-01-14,1
0849922070,2014-01-15,2
0849922070,2014-01-16,2
0849922070,2014-01-18,3
0849922070,2014-01-19,2
0849922070,2014-01-21,1
0849922070,2014-01-22,4
0849922070,2014-01-23,2
0849922070,2014-01-25,2
0849922070,2014-01-26,2
0849922070,2014-01-27,1
0849922070,2014-01-28,5
0849922070,2014-01-29,3
0849922070,2014-01-30,5
0849922070,2014-01-31,1
0849922070,2014-02-01,2
0849922070,2014-02-02,1
0849922070,2014-02-03,4
0849922070,2014-02-04,4
0849922070,2014-02-05,4
0849922070,2014-02-06,4
0849922070,2014-02-07,3
0849922070,2014-02-08,3
0849922070,2014-02-09,5
0849922070,2014-02-10,3
0849922070,2014-02-11,4
0849922070,2014-02-12,6
0849922070,2014-02-13,1
0849922070,2014-02-14,1
0849922070,2014-02-15,2
0849922070,2014-02-16,4
0849922070,2014-02-17,2
0849922070,2014-02-18,4
0849922070,2014-02-19,2
0849922070,2014-02-20,1
0849922070,2014-02-23,2
0849922070,2014-02-24,1
0849922070,2014-02-25,2
0849922070,2014-02-26,2
0849922070,2014-02-27,2
0849922070,2014-02-28,5
0849922070,2014-03-01,1
0849922070,2014-03-02,1
0849922070,2014-03-03,1
0849922070,2014-03-04,2
0849922070,2014-03-05,2
0849922070,2014-03-06,3
0849922070,2014-03-08,4
0849922070,2014-03-10,2
0849922070,2014-03-11,5
0849922070,2014-03-12,4
0849922070,2014-03-13,1
0849922070,2014-03-14,2
0849922070,2014-03-15,3
0849922070,2014-03-16,5
0849922070,2014-03-17,4
0849922070,2014-03-18,2
0849922070,2014-03-19,6
0849922070,2014-03-20,2
0849922070,2014-03-21,3
0849922070,2014-03-22,2
0849922070,2014-03-23,2
0849922070,2014-03-24,5
0849922070,2014-03-25,3
0849922070,2014-03-26,2
0849922070,2014-03-27,8
0849922070,2014-03-28,2
0849922070,2014-03-29,5
0849922070,2014-03-30,8
0849922070,2014-03-31,5
0849922070,2014-04-01,8
0849922070,2014-04-02,7
0849922070,2014-04-03,2
0849922070,2014-04-04,9
0849922070,2014-04-05,6
0849922070,2014-04-06,9
0849922070,2014-04-07,12
0849922070,2014-04-08,3
0849922070,2014-04-09,12
0849922070,2014-04-10,9
0849922070,2014-04-11,5
0849922070,2014-04-12,3
0849922070,2014-04-13,6
0849922070,2014-04-14,8
0849922070,2014-04-15,11
0849922070,2014-04-16,15
0849922070,2014-04-17,16
0849922070,2014-04-18,18
0849922070,2014-04-19,8
0849922070,2014-04-20,20
0849922070,2014-04-21,13
0849922070,2014-04-22,10
0849922070,2014-04-23,14
0849922070,2014-04-24,11
0849922070,2014-04-25,12
0849922070,2014-04-26,11
0849922070,2014-04-27,11
0849922070,2014-04-28,15
0849922070,2014-04-29,11
0849922070,2014-04-30,19
0849922070,2014-05-01,10
0849922070,2014-05-02,4
0849922070,2014-05-03,6
0849922070,2014-05-04,11
0849922070,2014-05-05,9
0849922070,2014-05-06,15
0849922070,2014-05-07,13
0849922070,2014-05-08,11
0849922070,2014-05-09,6
0849922070,2014-05-10,10
0849922070,2014-05-11,12
0849922070,2014-05-12,7
0849922070,2014-05-13,8
0849922070,2014-05-14,10
0849922070,2014-05-15,9
0849922070,2014-05-16,8
0849922070,2014-05-17,7
0849922070,2014-05-18,8
0849922070,2014-05-19,10
0849922070,2014-05-20,5
0849922070,2014-05-21,2
0849922070,2014-05-22,9
0849922070,2014-05-23,5
0849922070,2014-05-24,7
0849922070,2014-05-25,7
0849922070,2014-05-26,15
0849922070,2014-05-27,5
0849922070,2014-05-28,8
0849922070,2014-05-29,8
0849922070,2014-05-30,5
0849922070,2014-05-31,7
0849922070,2014-06-01,11
0849922070,2014-06-02,7
0849922070,2014-06-03,8
0849922070,2014-06-04,8
0849922070,2014-06-05,8
0849922070,2014-06-06,3
0849922070,2014-06-07,5
0849922070,2014-06-08,6
0849922070,2014-06-09,4
0849922070,2014-06-10,4
0849922070,2014-06-11,11
0849922070,2014-06-12,8
0849922070,2014-06-13,1
0849922070,2014-06-14,4
0849922070,2014-06-15,5
0849922070,2014-06-16,8
0849922070,2014-06-17,7
0849922070,2014-06-18,10
0849922070,2014-06-19,4
0849922070,2014-06-20,5
0849922070,2014-06-21,6
0849922070,2014-06-22,4
0849922070,2014-06-23,3
0849922070,2014-06-24,4
0849922070,2014-06-25,8
0849922070,2014-06-26,7
0849922070,2014-06-27,9
0849922070,2014-06-28,3
0849922070,2014-06-29,7
0849922070,2014-06-30,4
0849922070,2014-07-01,7
0849922070,2014-07-02,5
0849922070,2014-07-03,7
0849922070,2014-07-04,8
0849922070,2014-07-05,4
0849922070,2014-07-06,7
0849922070,2014-07-07,3
0849922070,2014-07-08,3
0849922070,2014-07-09,6
0849922070,2014-07-10,6
0849922070,2014-07-11,6
0857521012,2012-04-14,1
0857521012,2012-05-12,1
0857521012,2012-05-28,1
0857521012,2012-06-10,1
0857521012,2012-06-28,1
0857521012,2012-06-29,1
0857521012,2012-07-02,1
0857521012,2012-07-04,1
0857521012,2012-07-06,1
0857521012,2012-07-18,1
0857521012,2012-07-19,1
0857521012,2012-07-25,1
0857521012,2012-07-26,1
0857521012,2012-08-01,1
0857521012,2012-08-02,1
0857521012,2012-08-04,1
0857521012,2012-08-05,3
0857521012,2012-08-06,3
0857521012,2012-08-07,2
0857521012,2012-08-08,2
0857521012,2012-08-09,2
0857521012,2012-08-10,3
0857521012,2012-08-11,1
0857521012,2012-08-12,2
0857521012,2012-08-13,1
0857521012,2012-08-14,1
0857521012,2012-08-15,3
0857521012,2012-08-16,1
0857521012,2012-08-17,4
0857521012,2012-08-18,2
0857521012,2012-08-20,2
0857521012,2012-08-21,1
0857521012,2012-08-22,3
0857521012,2012-08-23,1
0857521012,2012-08-24,1
0857521012,2012-08-25,1
0857521012,2012-08-26,1
0857521012,2012-08-27,3
0857521012,2012-08-29,2
0857521012,2012-08-30,1
0857521012,2012-08-31,2
0857521012,2012-09-01,1
0857521012,2012-09-02,2
0857521012,2012-09-03,2
0857521012,2012-09-04,1
0857521012,2012-09-06,22
0857521012,2012-09-07,4
0857521012,2012-09-08,6
0857521012,2012-09-09,4
0857521012,2012-09-10,2
0857521012,2012-09-11,1
0857521012,2012-09-12,1
0857521012,2012-09-13,1
0857521012,2012-09-14,3
0857521012,2012-09-15,1
0857521012,2012-09-16,5
0857521012,2012-09-18,4
0857521012,2012-09-19,2
0857521012,2012-09-20,2
0857521012,2012-09-21,20
0857521012,2012-09-22,5
0857521012,2012-09-23,3
0857521012,2012-09-24,2
0857521012,2012-09-26,2
0857521012,2012-09-27,4
0857521012,2012-09-28,2
0857521012,2012-09-29,3
0857521012,2012-09-30,3
0857521012,2012-10-01,5
0857521012,2012-10-02,4
0857521012,2012-10-03,4
0857521012,2012-10-04,2
0857521012,2012-10-06,7
0857521012,2012-10-07,4
0857521012,2012-10-08,5
0857521012,2012-10-09,3
0857521012,2012-10-10,3
0857521012,2012-10-11,3
0857521012,2012-10-12,4
0857521012,2012-10-13,2
0857521012,2012-10-14,1
0857521012,2012-10-15,3
0857521012,2012-10-16,1
0857521012,2012-10-17,1
0857521012,2012-10-18,1
0857521012,2012-10-19,2
0857521012,2012-10-21,3
0857521012,2012-10-22,1
0857521012,2012-10-23,3
0857521012,2012-10-24,2
0857521012,2012-10-25,4
0857521012,2012-10-26,2
0857521012,2012-10-28,1
0857521012,2012-10-29,1
0857521012,2012-10-31,4
0857521012,2012-11-01,1
0857521012,2012-11-02,1
0857521012,2012-11-03,3
0857521012,2012-11-04,2
0857521012,2012-11-05,1
0857521012,2012-11-06,3
0857521012,2012-11-07,3
0857521012,2012-11-08,3
0857521012,2012-11-09,4
0857521012,2012-11-10,3
0857521012,2012-11-11,2
0857521012,2012-11-13,5
0857521012,2012-11-14,2
0857521012,2012-11-15,1
0857521012,2012-11-16,5
0857521012,2012-11-17,2
0857521012,2012-11-18,2
0857521012,2012-11-19,2
0857521012,2012-11-20,7
0857521012,2012-11-21,3
0857521012,2012-11-23,2
0857521012,2012-11-24,4
0857521012,2012-11-25,2
0857521012,2012-11-26,6
0857521012,2012-11-27,6
0857521012,2012-11-28,7
0857521012,2012-11-30,5
0857521012,2012-12-01,3
0857521012,2012-12-02,3
0857521012,2012-12-03,4
0857521012,2012-12-04,2
0857521012,2012-12-05,7
0857521012,2012-12-06,3
0857521012,2012-12-08,6
0857521012,2012-12-09,2
0857521012,2012-12-10,4
0857521012,2012-12-11,2
0857521012,2012-12-12,4
0857521012,2012-12-13,2
0857521012,2012-12-14,1
0857521012,2012-12-15,3
0857521012,2012-12-16,4
0857521012,2012-12-17,2
0857521012,2012-12-18,2
0857521012,2012-12-19,8
0857521012,2012-12-20,7
0857521012,2012-12-21,6
0857521012,2012-12-22,4
0857521012,2012-12-23,5
0857521012,2012-12-24,5
0857521012,2012-12-25,3
0857521012,2012-12-26,1
0857521012,2012-12-27,7
0857521012,2012-12-28,6
0857521012,2012-12-29,7
0857521012,2012-12-30,9
0857521012,2012-12-31,5
0857521012,2013-01-01,3
0857521012,2013-01-02,5
0857521012,2013-01-03,5
0857521012,2013-01-04,5
0857521012,2013-01-05,3
0857521012,2013-01-06,8
0857521012,2013-01-07,6
0857521012,2013-01-08,5
0857521012,2013-01-09,8
0857521012,2013-01-10,8
0857521012,2013-01-11,6
0857521012,2013-01-12,4
0857521012,2013-01-13,6
0857521012,2013-01-14,3
0857521012,2013-01-15,6
0857521012,2013-01-16,2
0857521012,2013-01-17,2
0857521012,2013-01-18,8
0857521012,2013-01-19,4
0857521012,2013-01-20,4
0857521012,2013-01-21,1
0857521012,2013-01-23,5
0857521012,2013-01-24,5
0857521012,2013-01-25,2
0857521012,2013-01-26,4
0857521012,2013-01-27,5
0857521012,2013-01-28,7
0857521012,2013-01-29,6
0857521012,2013-01-30,1
0857521012,2013-01-31,5
0857521012,2013-02-01,2
0857521012,2013-02-02,5
0857521012,2013-02-03,3
0857521012,2013-02-04,6
0857521012,2013-02-05,3
0857521012,2013-02-06,6
0857521012,2013-02-07,2
0857521012,2013-02-08,2
0857521012,2013-02-09,3
0857521012,2013-02-10,4
0857521012,2013-02-11,2
0857521012,2013-02-12,4
0857521012,2013-02-13,2
0857521012,2013-02-14,2
0857521012,2013-02-16,4
0857521012,2013-02-17,2
0857521012,2013-02-18,5
0857521012,2013-02-19,9
0857521012,2013-02-20,2
0857521012,2013-02-21,4
0857521012,2013-02-22,3
0857521012,2013-02-23,8
0857521012,2013-02-24,9
0857521012,2013-02-25,2
0857521012,2013-02-26,8
0857521012,2013-02-27,8
0857521012,2013-02-28,3
0857521012,2013-03-02,4
0857521012,2013-03-03,1
0857521012,2013-03-04,6
0857521012,2013-03-05,3
0857521012,2013-03-06,4
0857521012,2013-03-07,6
0857521012,2013-03-08,2
0857521012,2013-03-09,5
0857521012,2013-03-10,3
0857521012,2013-03-11,1
0857521012,2013-03-12,4
0857521012,2013-03-13,4
0857521012,2013-03-14,6
0857521012,2013-03-15,3
0857521012,2013-03-16,3
0857521012,2013-03-17,4
0857521012,2013-03-18,2
0857521012,2013-03-19,3
0857521012,2013-03-20,4
0857521012,2013-03-21,5
0857521012,2013-03-22,2
0857521012,2013-03-23,4
0857521012,2013-03-24,5
0857521012,2013-03-25,7
0857521012,2013-03-26,4
0857521012,2013-03-27,2
0857521012,2013-03-28,2
0857521012,2013-03-29,4
0857521012,2013-03-30,5
0857521012,2013-03-31,3
0857521012,2013-04-01,1
0857521012,2013-04-02,5
0857521012,2013-04-03,2
0857521012,2013-04-04,5
0857521012,2013-04-05,2
0857521012,2013-04-06,2
0857521012,2013-04-07,6
0857521012,2013-04-08,2
0857521012,2013-04-09,4
0857521012,2013-04-10,5
0857521012,2013-04-11,2
0857521012,2013-04-12,6
0857521012,2013-04-13,6
0857521012,2013-04-14,2
0857521012,2013-04-15,3
0857521012,2013-04-16,1
0857521012,2013-04-17,11
0857521012,2013-04-18,2
0857521012,2013-04-19,3
0857521012,2013-04-20,2
0857521012,2013-04-21,5
0857521012,2013-04-23,4
0857521012,2013-04-24,6
0857521012,2013-04-26,1
0857521012,2013-04-27,5
0857521012,2013-04-28,7
0857521012,2013-04-29,3
0857521012,2013-04-30,2
0857521012,2013-05-01,4
0857521012,2013-05-02,6
0857521012,2013-05-03,5
0857521012,2013-05-04,5
0857521012,2013-05-05,7
0857521012,2013-05-06,4
0857521012,2013-05-07,3
0857521012,2013-05-08,1
0857521012,2013-05-09,3
0857521012,2013-05-10,12
0857521012,2013-05-11,5
0857521012,2013-05-12,4
0857521012,2013-05-13,4
0857521012,2013-05-14,3
0857521012,2013-05-15,1
0857521012,2013-05-16,6
0857521012,2013-05-17,3
0857521012,2013-05-18,4
0857521012,2013-05-19,6
0857521012,2013-05-20,6
0857521012,2013-05-21,1
0857521012,2013-05-22,2
0857521012,2013-05-23,2
0857521012,2013-05-24,1
0857521012,2013-05-25,8
0857521012,2013-05-26,4
0857521012,2013-05-27,5
0857521012,2013-05-28,9
0857521012,2013-05-29,4
0857521012,2013-05-30,10
0857521012,2013-05-31,4
0857521012,2013-06-01,5
0857521012,2013-06-02,6
0857521012,2013-06-03,6
0857521012,2013-06-04,3
0857521012,2013-06-05,10
0857521012,2013-06-06,3
0857521012,2013-06-07,11
0857521012,2013-06-08,2
0857521012,2013-06-09,3
0857521012,2013-06-10,7
0857521012,2013-06-11,8
0857521012,2013-06-12,4
0857521012,2013-06-13,7
0857521012,2013-06-14,12
0857521012,2013-06-15,4
0857521012,2013-06-16,10
0857521012,2013-06-17,2
0857521012,2013-06-18,2
0857521012,2013-06-19,4
0857521012,2013-06-20,12
0857521012,2013-06-21,5
0857521012,2013-06-22,7
0857521012,2013-06-23,6
0857521012,2013-06-24,8
0857521012,2013-06-25,7
0857521012,2013-06-26,9
0857521012,2013-06-27,6
0857521012,2013-06-28,4
0857521012,2013-06-29,2
0857521012,2013-06-30,15
0857521012,2013-07-01,14
0857521012,2013-07-02,8
0857521012,2013-07-03,5
0857521012,2013-07-04,6
0857521012,2013-07-05,3
0857521012,2013-07-06,9
0857521012,2013-07-07,7
0857521012,2013-07-08,8
0857521012,2013-07-09,9
0857521012,2013-07-10,9
0857521012,2013-07-11,10
0857521012,2013-07-12,8
0857521012,2013-07-13,5
0857521012,2013-07-14,6
0857521012,2013-07-15,7
0857521012,2013-07-16,8
0857521012,2013-07-17,10
0857521012,2013-07-18,6
0857521012,2013-07-19,7
0857521012,2013-07-20,3
0857521012,2013-07-21,13
0857521012,2013-07-22,11
0857521012,2013-07-23,5
0857521012,2013-07-24,9
0857521012,2013-07-25,6
0857521012,2013-07-26,6
0857521012,2013-07-27,12
0857521012,2013-07-28,3
0857521012,2013-07-29,8
0857521012,2013-07-30,10
0857521012,2013-07-31,4
0857521012,2013-08-01,7
0857521012,2013-08-02,3
0857521012,2013-08-03,2
0857521012,2013-08-04,10
0857521012,2013-08-05,5
0857521012,2013-08-06,6
0857521012,2013-08-07,2
0857521012,2013-08-08,3
0857521012,2013-08-09,16
0857521012,2013-08-10,10
